"model","logloss"
"amyloid_binary ~ ptau231 + ptau181 + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.287279411150626
"amyloid_binary ~ ptau231 + ptau181 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.29523978435212
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.275697096999287
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.275203732299894
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.275831915267555
"amyloid_binary ~ ptau231 + ptau181 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.280678290052934
"amyloid_binary ~ ptau231 + ptau181 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.287695101201109
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + apoe_binary",0.167650728004702
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + time_diff + apoe_binary",0.169001387788967
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + sex + apoe_binary",0.168792217581435
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.166283077793961
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + time_diff + apoe_binary",0.173393807769625
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + sex + apoe_binary",0.173059055766499
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.170155228375285
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + time_diff + sex + apoe_binary",0.175397645669283
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + time_diff + Calculated_Consensus_dx + apoe_binary",0.172526785731142
"amyloid_binary ~ ptau231 + pTau217 + GFAP + NFL + sex + Calculated_Consensus_dx + apoe_binary",0.172529889576523
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.173628408012906
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + sex + apoe_binary",0.173123886000648
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.170439619484492
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + time_diff + sex + apoe_binary",0.173740925713378
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.170914098593327
"amyloid_binary ~ ptau231 + pTau217 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.170348887528492
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + time_diff + sex + apoe_binary",0.180271427918968
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.177477499981434
"amyloid_binary ~ ptau231 + pTau217 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.177048406926791
"amyloid_binary ~ ptau231 + pTau217 + GFAP + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.177711747799946
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.174218205503041
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary",0.173679712728436
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.171600916273753
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + time_diff + sex + apoe_binary",0.175107841888548
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.172816805426245
"amyloid_binary ~ ptau231 + pTau217 + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.172429694315493
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + time_diff + sex + apoe_binary",0.178256020790014
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.175705429127079
"amyloid_binary ~ ptau231 + pTau217 + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.175216983215899
"amyloid_binary ~ ptau231 + pTau217 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.17776287028942
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.176518304185276
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.173992023048158
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.173498438317604
"amyloid_binary ~ ptau231 + pTau217 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.174205417798407
"amyloid_binary ~ ptau231 + pTau217 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.179224105882806
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.263393694723462
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary",0.264521037938894
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.263649831395338
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + time_diff + sex + apoe_binary",0.271149712514219
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.269564560020454
"amyloid_binary ~ ptau231 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.272321068266489
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + sex + apoe_binary",0.28313506747843
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.281620017689337
"amyloid_binary ~ ptau231 + GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.283863049477297
"amyloid_binary ~ ptau231 + GFAP + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.293681860404986
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.27076580059914
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.270374231121644
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.271297155442266
"amyloid_binary ~ ptau231 + GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.273655065822396
"amyloid_binary ~ ptau231 + GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.287357460076223
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.275906590820779
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.274622761847381
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.27532568290282
"amyloid_binary ~ ptau231 + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.281918505985797
"amyloid_binary ~ ptau231 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.288847731649068
"amyloid_binary ~ ptau231 + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.276581269413109
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + apoe_binary",0.161859965093115
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + time_diff + apoe_binary",0.163479824190853
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + sex + apoe_binary",0.162997115296312
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.160170403929382
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + time_diff + apoe_binary",0.170562960220578
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + sex + apoe_binary",0.169961994631567
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.166695922070746
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + time_diff + sex + apoe_binary",0.172926623006262
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + time_diff + Calculated_Consensus_dx + apoe_binary",0.169701591549882
"amyloid_binary ~ ptau181 + pTau217 + GFAP + NFL + sex + Calculated_Consensus_dx + apoe_binary",0.169455484312358
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.167142465611919
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + sex + apoe_binary",0.166525446351951
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.163418827083041
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + time_diff + sex + apoe_binary",0.167292066702506
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.164080447801541
"amyloid_binary ~ ptau181 + pTau217 + GFAP + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.163491719025355
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + time_diff + sex + apoe_binary",0.176734069313882
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.173463816065146
"amyloid_binary ~ ptau181 + pTau217 + GFAP + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.172975004261331
"amyloid_binary ~ ptau181 + pTau217 + GFAP + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.174131695073919
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.168673704324274
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary",0.168174116011004
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.165673390393721
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + time_diff + sex + apoe_binary",0.169520586049467
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.16684092921791
"amyloid_binary ~ ptau181 + pTau217 + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.166484724064546
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + time_diff + sex + apoe_binary",0.17476219689861
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.171748578358475
"amyloid_binary ~ ptau181 + pTau217 + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.17132363829877
"amyloid_binary ~ ptau181 + pTau217 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.174217533387546
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.17026869762038
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.167318153615333
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.166904512778813
"amyloid_binary ~ ptau181 + pTau217 + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.167827155596001
"amyloid_binary ~ ptau181 + pTau217 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.174867537140024
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.277864725928576
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary",0.279101112274389
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.278514253286409
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + time_diff + sex + apoe_binary",0.282703328667429
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.28202829858349
"amyloid_binary ~ ptau181 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.285042371547869
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + time_diff + sex + apoe_binary",0.293289521996748
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.292473624410667
"amyloid_binary ~ ptau181 + GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.295179808912768
"amyloid_binary ~ ptau181 + GFAP + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.300008751217227
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.28094506962968
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.280719571304628
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.282056844846817
"amyloid_binary ~ ptau181 + GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.283597035152107
"amyloid_binary ~ ptau181 + GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.295148598516565
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.287960710806561
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.287274725110149
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.288348443904202
"amyloid_binary ~ ptau181 + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.292984837387423
"amyloid_binary ~ ptau181 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.298971246726421
"amyloid_binary ~ ptau181 + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.288355275049937
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary",0.167980328412795
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary",0.167376560044364
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary",0.164729161655663
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + time_diff + sex + apoe_binary",0.168968743752985
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary",0.166155360475937
"amyloid_binary ~ pTau217 + GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary",0.165894061977499
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + time_diff + sex + apoe_binary",0.173497758116243
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.170187211136267
"amyloid_binary ~ pTau217 + GFAP + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.169679639761556
"amyloid_binary ~ pTau217 + GFAP + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.172418785853332
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.17354480481399
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.170625893738659
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.170106045458456
"amyloid_binary ~ pTau217 + GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.17061190672305
"amyloid_binary ~ pTau217 + GFAP + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.176867526191069
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.174095958932797
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.171687362444111
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.17111415889918
"amyloid_binary ~ pTau217 + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.172473327509292
"amyloid_binary ~ pTau217 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.175187398939366
"amyloid_binary ~ pTau217 + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.173549082698797
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary",0.306395198404064
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary",0.304681199694539
"amyloid_binary ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary",0.305238449435902
"amyloid_binary ~ GFAP + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.313086302548106
"amyloid_binary ~ GFAP + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.33848675287187
"amyloid_binary ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.307974782351569
"amyloid_binary ~ NFL + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary",0.324304358403328
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Ab_ratio + age_at_appointment + apoe_binary",0.162034873720281
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Ab_ratio + time_diff + apoe_binary",0.16390168760028
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Ab_ratio + sex + apoe_binary",0.163638135091408
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary",0.161168878040507
"amyloid_binary ~ ptau231 + ptau181 + pTau217 + GFAP + NFL + age_at_appointment + time_diff + apoe_binary",0.17066224987606
